Publication_Day,Publication_Month,Publication_Year,DOI,Primary_Topic_Field,Primary_Topic_Subfield,Corresponding_Author_Country,First_Author_Country,Data_Section_Text_Generated,Data_Generated,Data_Shared,Data_Location,DA_data,Accessions,URL_data,Repositories_data,Data_DOIs,Preprint_Match,Preprint_DOI,Preprint_Day,Preprint_Month,Preprint_Year,Preprint_URL,Preprint_Server,Code_Section_Text_Generated,Code_Generated,Code_Shared,Code_Location,Protocol_Shared,n_protocols,Protocol_Location,Protocol_Source,Protocol_URL,has_common_authors,Registration_Shared,Registries,Registration_Number,Registration,Mention_Number,Registration_Section_Reported,Registration_Detected_As,Quarter,source,Discipiline,combined_id,author_position,is_corresponding,publication_year,funders,nserc_top_year_5yr,nserc_top_award_5yr,nserc_top_z_5yr,nserc_top_year_all,n_awards_nserc,nserc_top_award_all,nserc_top_z_all
9,3,2022,10.1371/journal.pone.0264145,Social Sciences,Sociology and Political Science,Canada,Canada,Method,TRUE,FALSE,NA,Data cannot be shared publicly because of restrictions imposed by Correctional Service Canada on sharing the deidentified dataset. Monica Tryba (Monica.Tryba@CSC-SCC.GC.CA) is able to receive queries regarding data access.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q1,PLOS,NA,joseph_cox_mcgilluniversity,middle,FALSE,2022,,NA,NA,NA,NA,NA,NA,NA
12,7,2023,10.1371/journal.pone.0287660,Decision Sciences,"Statistics, Probability and Uncertainty",Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",The study protocol was registered to the Open Science Framework (OSF) prior to data analysis (https://osf.io/wgxc2/)23. Text for this manuscript was drawn directly in reference to the registered protocol on OSF. Anonymous study data and any analytical code was shared publicly using the OSF and study findings were reported in a preprint and open access publication.,NA,https://osf.io/wgxc2/,Open Science Framework,NA,TRUE,10.1101/2022.09.03.22279564,4,9,2022,http://medrxiv.org/lookup/doi/10.1101/2022.09.03.22279564,medRxiv,DA,TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,janina_ramos_ottawahospital,middle,TRUE,2023,,NA,NA,NA,NA,NA,NA,NA
23,10,2020,10.1371/journal.pone.0239116,Medicine,"Radiology, Nuclear Medicine and Imaging",Canada,Canada,Method,TRUE,FALSE,NA,"The minimal data necessary to replicate the underlying results of this study are available upon request because they contain identifying information. Interested researchers should contact Supriya Save MSc., PhD., CCRP, Clinical Research Coordinator, Stroke Research at Foothills Medical Centre (supriya.save@albertahealthservices.ca).",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q4,PLOS,NA,shelagh_coutts_foothillsmedicalcentre,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
6,10,2022,10.1371/journal.pone.0268229,Medicine,Obstetrics and Gynecology,Canada,Canada,Method,TRUE,TRUE,Online,"The dataset used for this analysis contains human data of a potentially sensitive nature (e.g. delivery mode, anthropometrics and results from the CES-D). Data used for this analysis are available through an application to the CHILD study (https://childstudy.ca/for-researchers/data-access/). Researchers interested in accessing our data should refer to CHILDdb: C104 “Prediction of mode of delivery in the CHILD birth cohort” when requesting the data.",NA,https://childstudy.ca/for-researchers/data-access/,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q4,PLOS,NA,malcolm_sears_mcmasteruniversity,middle,FALSE,2022,,NA,NA,NA,NA,NA,NA,NA
30,8,2019,10.1371/journal.pone.0221547,Medicine,Pulmonary and Respiratory Medicine,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are included within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q3,PLOS,NA,baoqiang_li_universitedemontreal,first,FALSE,2019,,NA,NA,NA,NA,NA,NA,NA
3,8,2021,10.1371/journal.pone.0255696,Medicine,"Public Health, Environmental and Occupational Health",Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,TRUE,PROSPERO,1,CRD42021253069,2,methods,text,2021 Q3,PLOS,NA,joy_macdermid_handandupperlimbclinic,last,FALSE,2021,,NA,NA,NA,NA,NA,NA,NA
3,9,2020,10.1371/journal.pone.0238224,Medicine,"Radiology, Nuclear Medicine and Imaging",Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,TRUE,CT.gov,1,NCT01603446,2,abstract;methods,text,2020 Q3,PLOS,NA,david_mikulis_universityoftoronto,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
12,11,2024,10.26508/lsa.202402910,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,Canada,Canada,Method,TRUE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,10.1101/2024.06.27.601030,29,6,2024,http://biorxiv.org/lookup/doi/10.1101/2024.06.27.601030,bioRxiv,"Method,Fulltext",TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q4,Comparator,"Protein Biosynthesis', 'Proteomics', 'Open Reading Frames'",jeanfrancois_jacques_genomicsunitedkingdom,middle,FALSE,2024,,NA,NA,NA,NA,NA,NA,NA
9,10,2018,10.1371/journal.pone.0205436,Medicine,Neurology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,Data is found as a supplementary file.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q4,PLOS,NA,kenneth_butcher_universityofalberta,last,TRUE,2018,,NA,NA,NA,NA,NA,NA,NA
24,9,2020,10.1371/journal.pntd.0008056,Medicine,"Public Health, Environmental and Occupational Health",Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information","The epidemiological data are freely available through www.ins.gov.co, the sociodemographic data are freely available through www.dane.gov.co, and the environmental data are freely available through lpdaac.usgs.gov (MODIS products) and www.cpc.ncep.noaa.gov (CMORPH product).",NA,"www.dane.gov.co, www.ins.gov.co, www.cpc.ncep.noaa.gov",NA,NA,TRUE,10.1101/2020.01.14.906297,14,1,2020,http://biorxiv.org/lookup/doi/10.1101/2020.01.14.906297,bioRxiv,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q3,PLOS,NA,mathieu_maheugiroux_thequebecpopulationhealthresearchnetwork,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
21,12,2018,10.1371/journal.pone.0209770,Medicine,Critical Care and Intensive Care Medicine,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q4,PLOS,NA,leon_zelovitzky_universityoftoronto,middle,FALSE,2018,,NA,NA,NA,NA,NA,NA,NA
21,10,2020,10.1038/s41522-020-00153-9,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,Canada,South Africa,Method,TRUE,TRUE,Online,data availability the authors declare that all data supporting the findings of this study are available within the paper and its  supplementary information file . ||| code availability the authors have made the code utilized within the paper available under the gnu general public license v3.0 agreement on github under the following link  https://github.com/kbklopper/biospec.git .,NA,https://github.com/kbklopper/biospec.git,Github,NA,FALSE,NA,NA,NA,NA,NA,NA,DA,TRUE,TRUE,Online,Yes,2,"Journal,Journal","Journal of Visualized Experiments , BioTechniques","10.3791/2437,10.2144/btn-2018-0128","False,False",FALSE,NA,NA,NA,NA,NA,NA,2020 Q4,Comparator,Biofilms',riaan_dewitt_stellenboschuniversity,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
26,7,2021,10.1371/journal.pone.0254573,Medicine,Epidemiology,Canada,Canada,Method,TRUE,FALSE,NA,"The study data cannot be publicly shared due to ethical restrictions involving potentially identifying information in accordance with the Hamilton Integrated Research Ethics Board (HiREB) for Hamilton Health Sciences and McMaster University’s Faculty of Health Sciences. The participant consent form does not address open public access to the data. Data are available upon request from McMaster University, Faculty of Health Sciences, School of Nursing for researchers who meet the criteria for access to confidential data pending approval from the Hamilton Health Sciences Integrated Research Board. For inquiries, please contact: Dr. Michael McGillion, Associate Professor and Assistant Dean, Research, School of Nursing, Faculty of Health Sciences, McMaster University, Email: mmcgill@mcmaster.ca; Phone: 905-525-9140 x 20275.",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,TRUE,CT.gov,1,NCT03157999,2,abstract;methods,text,2021 Q3,PLOS,NA,rebecca_ganann_mcmasteruniversity,middle,FALSE,2021,,NA,NA,NA,NA,NA,NA,NA
13,6,2018,10.1371/journal.pone.0198470,Agricultural and Biological Sciences,Food Science,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,Data underlying he study are available at the Figshare repository. A DOI for each file on Figshare is listed in the Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q2,PLOS,NA,paul_vanderwerf_universityofwesternontario,first,TRUE,2018,,NA,NA,NA,NA,NA,NA,NA
10,9,2025,10.1371/journal.pone.0329461,Medicine,Epidemiology,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",The data supporting this study were obtained from the UK Biobank. These data are not publicly available but can be accessed by researchers through an approved application to the UK Biobank (www.ukbiobank.ac.uk).,NA,www.ukbiobank.ac.uk,UK Biobank,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q3,PLOS,NA,heather_ross_tedrogerscentreforheartresearch,middle,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
13,11,2025,10.1371/journal.pone.0334835,Health Professions,General Health Professions,Canada,Canada,Method,TRUE,TRUE,Online,The survey data as well as other supporting documents (survey questions and interview guide) are publicly available from Open Science Framework (https://osf.io/rwf2u/).,NA,https://osf.io/rwf2u/,Open Science Framework,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q4,PLOS,NA,heather_gainforth_universityofbritishcolumbia,last,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
18,10,2022,10.1371/journal.pone.0276405,Medicine,Neurology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,TRUE,CT.gov,1,NCT05159219,2,abstract;concl,text,2022 Q4,PLOS,NA,tiffany_kung_universityofalberta,middle,FALSE,2022,,NA,NA,NA,NA,NA,NA,NA
5,2,2020,10.1371/journal.pone.0227840,Agricultural and Biological Sciences,Plant Science,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q1,PLOS,NA,qiang_li_universityofsaskatchewan,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
3,1,2018,10.1371/journal.pone.0189091,Medicine,Epidemiology,Canada,Canada,Method,TRUE,TRUE,Online,"All data are from the Web of Science, an online subscription-based scientific citation indexing service originally produced by the Institute for Scientific Information (ISI), now maintained by Clarivate Analytics. The data generated and used during this research are openly available from Zenodo.org public repository at DOI: 10.5281/zenodo.1014136.",NA,NA,Zenodo,10.5281/zenodo.1014136,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q1,PLOS,NA,adolfo_alonsoarroyo_universitatdevalencia,middle,TRUE,2018,,NA,NA,NA,NA,NA,NA,NA
20,2,2020,10.1371/journal.pone.0229099,Psychology,Social Psychology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q1,PLOS,NA,david_page_canadianhemophiliasociety,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
10,4,2020,10.1371/journal.pone.0231150,Agricultural and Biological Sciences,Plant Science,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",The raw sequencing data files are available from the Short Read Archive of NCBI (accession number PRJNA558088) as well as the interactive website https://metarhiz-microbiome.shinyapps.io/shiny3/.,PRJNA558088,"https://metarhiz-microbiome.shinyapps.io/shiny3/, https://metarhiz-microbiome.shinyapps.io/shiny/",NCBI Bioproject,NA,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q2,PLOS,NA,alison_waller_brockuniversity,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
14,9,2020,10.1371/journal.ppat.1008813,Immunology and Microbiology,Virology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data can be found within the manuscript and Supporting Information files. Nef sequences are available at Genbank (accession numbers KC906733 – KC907077).,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,Yes,1,Journal,Nature Protocols,10.1038/nprot.2013.143,FALSE,FALSE,NA,NA,NA,NA,NA,NA,2020 Q3,PLOS,NA,thumbi_ndungu_maxplanckinstituteforinfectionbiology,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
24,8,2023,10.1371/journal.pone.0290463,Medicine,"Public Health, Environmental and Occupational Health",Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information","Surveillance data cannot be shared publicly because of identifiable information contained within and were acquired under a data sharing agreement. Data are available from the integrated Public Health Information System (iPHIS) of Public Health Ontario (contact via https://www.publichealthontario.ca/en/data-and-analysis/using-data/data-requests) for researchers who meet the criteria for access to confidential data. Boundary files used to conduct analysis are publicly available through the Open Ottawa data repository, and can be access and downloaded at this link: https://open.ottawa.ca/datasets/ottawa::ottawa-neighbourhood-study-ons-neighbourhood-boundaries-gen-2/about. The land classification generated from a mosaic of Planet Labs’ images is uploaded in TIF format to the uOttawa Dataverse: https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/IFS9UE.",NA,"https://www.publichealthontario.ca/en/data-and-analysis/using-data/data-requests, https://borealisdata.ca/dataset.xhtml?persistentId=doi:10.5683/SP3/IFS9UE, https://open.ottawa.ca/datasets/ottawa::ottawa-neighbourhood-study-ons-neighbourhood-boundaries-gen-2/about",Borealis,10.5683/SP3/IFS9UE,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,manisha_kulkarni_universityofottawa,last,TRUE,2023,,2019,28000,-0.9632266939535454,2019,1,28000,-0.9632266939535454
1,4,2019,10.1371/journal.pone.0214134,Medicine,Internal Medicine,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q2,PLOS,NA,c_grange_universitejeanmonnet,middle,FALSE,2019,,NA,NA,NA,NA,NA,NA,NA
28,6,2023,10.1371/journal.pone.0267137,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q2,PLOS,NA,fatimah_mutawah_universityofwesternontario,middle,FALSE,2023,,NA,NA,NA,NA,NA,NA,NA
28,8,2025,10.1371/journal.pone.0331188,"Biochemistry, Genetics and Molecular Biology",Aging,Canada,Canada,Fulltext,TRUE,TRUE,"Online,Supplementary Information","All relevant data are within the manuscript and its Supporting Information files. We have included a spreadsheet with all measurement data in supporting information. We also have a Code Availability section in the manuscript: The reviewed version of the VNC-Dist pipeline, including the code, GUI, and future updates, is available on GitHub under a permissive open-source license at https://github.com/C-elegans-VNC/VNC-Dist. Additionally, test data, including TIF images and the corresponding CSV coordinates, were provided to facilitate testing and evaluation of the pipeline.",NA,https://github.com/C-elegans-VNC/VNC-Dist,Github,NA,TRUE,10.1101/2024.11.16.623955,18,11,2024,http://biorxiv.org/lookup/doi/10.1101/2024.11.16.623955,bioRxiv,"DA,Fulltext",TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q3,PLOS,NA,a_colavita_universityofottawa,last,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
17,12,2019,10.1371/journal.pone.0226672,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q4,PLOS,NA,andrew_simor_sunnybrookhealthsciencecentre,middle,FALSE,2019,,NA,NA,NA,NA,NA,NA,NA
8,4,2021,10.1371/journal.pone.0249176,Immunology and Microbiology,Virology,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",Raw sequence data obtained from high-throughput sequencing are available from the NCBI Sequence Read Archive (accession number PRJNA592970).,PRJNA592970,NA,NCBI Bioproject,NA,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,FALSE,NA,Yes,1,Journal,Cold Spring Harbor Protocols,10.1101/pdb.top084970,FALSE,FALSE,NA,NA,NA,NA,NA,NA,2021 Q2,PLOS,NA,karsten_hueffer_universityofalaskafairbanks,middle,FALSE,2021,,NA,NA,NA,NA,NA,NA,NA
27,10,2025,10.1371/journal.pone.0335366,Decision Sciences,"Statistics, Probability and Uncertainty",Canada,Canada,Method,TRUE,TRUE,Supplementary Information,"The data underlying this study are from the Web of Science (Clarivate Analytics), a subscription-based proprietary database. The authors accessed the data through the Observatoire des sciences et des technologies (OST) database under the institution’s standard subscription license. Other researchers can access the data in the same manner by obtaining access to Web of Science via an institutional or personal subscription. The data are proprietary and cannot be publicly shared; however, the authors will make available the list of article IDs from the OST with the necessary information to reproduce the analysis. The authors did not have any special access privileges.",NA,NA,NA,NA,TRUE,10.48550/arxiv.2502.13934,1,2,2025,https://arxiv.org/abs/2502.13934,ArXiv,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q4,PLOS,NA,vincent_lariviere_nationalresearchfoundation,last,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
9,6,2021,10.1371/journal.pone.0252335,Agricultural and Biological Sciences,"Ecology, Evolution, Behavior and Systematics",Canada,Canada,Method,TRUE,TRUE,Supplementary Information,The data presented in this study are available in the supplementary material section.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q2,PLOS,NA,terence_epule_mcgilluniversity,first,TRUE,2021,,NA,NA,NA,NA,NA,NA,NA
8,9,2023,10.1371/journal.pone.0290664,Social Sciences,Sociology and Political Science,Canada,Canada,Method,TRUE,FALSE,NA,Data cannot be shared publicly because it was not part of our ethics approvals. Data are available from the University of Waterloo Institutional Data Access / Ethics Committee (contact via researchethics@uwaterloo.ca) for researchers who meet the criteria for access to confidential data.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,kathleen_burns_universityofwaterloo,middle,TRUE,2023,,NA,NA,NA,NA,NA,NA,NA
7,2,2018,10.1371/journal.pone.0191510,Medicine,Oncology,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information","Genome-wide expression data and respective clinical information for datasets with n>100 patients were downloaded from The Cancer Genome Atlas (TCGA; https://tcga-data.nci.nih.gov/tcga/) (datasets: BLCA, BRCA, CESC, COAD, ESCA, GBM, HNSC, KIRC, KIRP, LAML, LIHC, LGG, LUAD, LUSC, OV, PAAD, PCPG, PRAD, SARC, SKCM, STAD, TGCT, THCA, THYM, UCEC). RNAseq data were used where available (23/25 datasets), while microarray data was used alternatively (GBM and OV datasets). Normalized microarray data for the Verhaak (GSE6891) and Chen (GSE57495) datasets were downloaded from GEO database (www.ncbi.nlm.nih.gov/geo/) (Verhaak et al., 2009). ICGC pancreatic cancer data (PACA-AU) was downloaded from the ICGC database (http://icgc.org/).","GSE57495, GSE6891","http://icgc.org/, https://tcga-data.nci.nih.gov/tcga/, www.ncbi.nlm.nih.gov/geo/",Gene Expression Omnibus,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q1,PLOS,NA,ayesha_rashid_universityoftoronto,middle,FALSE,2018,,NA,NA,NA,NA,NA,NA,NA
